satisfaction_id,customer_id,product_type,product_id,product_name,rating,nps_score,would_recommend,usage_frequency,satisfaction_factors,review_date
SAT011736,C000120,deposit,SAV004,KB국민은행 KB 내맘대로 적금,5.0,9,True,low,interest_rate,2025-01-28
SAT011737,C002140,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,7,True,low,"interest_rate,convenience,brand",2025-01-29
SAT011738,C000757,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.2,7,True,low,"stability,brand",2025-01-29
SAT011739,C001790,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.5,10,True,low,"stability,convenience,brand",2025-01-29
SAT011740,C001536,deposit,DEP003,NH농협은행 NH올원 e예금,3.9,8,False,high,"complex,penalty",2025-01-29
SAT011741,C001619,deposit,SAV005,NH농협은행 NH1934월복리적금,4.6,8,True,low,"stability,interest_rate",2025-01-29
SAT011742,C000247,deposit,SAV002,하나은행 하나 청년도약계좌,4.6,10,True,low,brand,2025-01-29
SAT011743,C000680,deposit,DEP001,KB국민은행 KB star 정기예금,4.4,9,True,low,"convenience,stability",2025-01-29
SAT011744,C000927,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,8,True,low,"convenience,brand",2025-01-29
SAT011745,C000992,deposit,SAV003,신한은행 청년 처음 적금,4.7,10,True,low,"stability,convenience,interest_rate",2025-01-30
SAT011746,C001494,deposit,SAV005,NH농협은행 NH1934월복리적금,3.4,5,False,low,"penalty,complex",2025-01-30
SAT011747,C001097,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.0,8,True,low,"interest_rate,stability,convenience",2025-01-30
SAT011748,C000425,deposit,SAV003,신한은행 청년 처음 적금,4.1,7,True,low,stability,2025-01-30
SAT011749,C001831,deposit,DEP006,하나은행 3·6·9 정기예금,4.5,10,True,medium,stability,2025-01-30
SAT011750,C001627,deposit,DEP003,NH농협은행 NH올원 e예금,3.8,7,False,medium,complex,2025-01-30
SAT011751,C002282,deposit,DEP003,NH농협은행 NH올원 e예금,4.2,9,True,medium,"stability,brand,interest_rate",2025-01-30
SAT011752,C000405,deposit,DEP005,IBK기업은행 i-ONE 정기예금,5.0,10,True,low,"brand,convenience",2025-01-31
SAT011753,C000134,deposit,SAV001,KB국민은행 KB 청년희망적금,4.5,8,True,low,"stability,convenience,interest_rate",2025-01-31
SAT011754,C002051,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.1,8,True,low,"brand,convenience,stability",2025-01-31
SAT011755,C001678,deposit,DEP004,우리은행 WON플러스 예금,4.3,9,True,low,"interest_rate,convenience,stability",2025-01-31
SAT011756,C001190,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.0,9,True,low,"stability,interest_rate,convenience",2025-01-31
SAT011757,C001129,deposit,SAV003,신한은행 청년 처음 적금,3.9,6,False,low,penalty,2025-01-31
SAT011758,C000583,deposit,SAV002,하나은행 하나 청년도약계좌,4.8,10,True,low,"convenience,interest_rate,brand",2025-01-31
SAT011759,C001466,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.7,6,False,low,complex,2025-02-01
SAT011760,C002878,deposit,DEP001,KB국민은행 KB star 정기예금,4.3,9,True,low,"brand,convenience",2025-02-01
SAT011761,C001481,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.6,8,True,low,convenience,2025-02-02
SAT011762,C002279,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.1,8,True,low,"interest_rate,stability",2025-02-02
SAT011763,C002601,deposit,DEP006,하나은행 3·6·9 정기예금,4.7,9,True,low,"interest_rate,convenience,brand",2025-02-02
SAT011764,C002091,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.6,8,True,low,"convenience,interest_rate",2025-02-02
SAT011765,C001644,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,9,True,low,convenience,2025-02-02
SAT011766,C000829,deposit,DEP003,NH농협은행 NH올원 e예금,4.3,7,True,medium,"stability,convenience,interest_rate",2025-02-02
SAT011767,C000221,deposit,DEP004,우리은행 WON플러스 예금,4.2,8,True,low,convenience,2025-02-03
SAT011768,C002325,deposit,DEP002,신한은행 쏠편한 정기예금,3.8,7,False,low,"complex,penalty",2025-02-03
SAT011769,C000940,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.9,6,False,low,complex,2025-02-03
SAT011770,C001562,deposit,DEP003,NH농협은행 NH올원 e예금,3.5,6,False,medium,"complex,low_rate",2025-02-04
SAT011771,C002053,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.4,8,True,low,"convenience,interest_rate,stability",2025-02-04
SAT011772,C001822,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,8,True,low,brand,2025-02-04
SAT011773,C000179,deposit,SAV002,하나은행 하나 청년도약계좌,4.5,9,True,low,"convenience,interest_rate",2025-02-04
SAT011774,C002763,deposit,DEP002,신한은행 쏠편한 정기예금,4.1,8,True,low,"convenience,brand",2025-02-04
SAT011775,C001193,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.6,8,True,low,"stability,interest_rate,convenience",2025-02-04
SAT011776,C002844,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,7,True,low,"brand,interest_rate,convenience",2025-02-05
SAT011777,C002423,deposit,SAV005,NH농협은행 NH1934월복리적금,4.6,10,True,low,"interest_rate,brand,stability",2025-02-05
SAT011778,C000384,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.3,7,True,low,convenience,2025-02-05
SAT011779,C001834,deposit,DEP004,우리은행 WON플러스 예금,3.6,6,False,low,"penalty,complex",2025-02-05
SAT011780,C002118,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,7,True,low,stability,2025-02-05
SAT011781,C002931,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.6,7,False,low,"complex,penalty",2025-02-05
SAT011782,C000996,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.6,7,False,low,complex,2025-02-05
SAT011783,C000981,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.4,9,True,low,stability,2025-02-05
SAT011784,C000374,deposit,DEP006,하나은행 3·6·9 정기예금,4.4,7,True,medium,"stability,convenience",2025-02-05
SAT011785,C002950,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.7,7,False,low,"low_rate,complex",2025-02-06
SAT011786,C002658,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.4,6,False,low,low_rate,2025-02-06
SAT011787,C000720,deposit,SAV003,신한은행 청년 처음 적금,4.3,8,True,low,"interest_rate,convenience",2025-02-06
SAT011788,C000427,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.6,8,True,low,"interest_rate,brand",2025-02-06
SAT011789,C000581,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.3,8,True,low,"stability,convenience",2025-02-06
SAT011790,C002495,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.2,9,True,low,"stability,convenience",2025-02-07
SAT011791,C000612,deposit,SAV005,NH농협은행 NH1934월복리적금,4.2,7,True,low,"interest_rate,brand",2025-02-07
SAT011792,C000462,deposit,SAV002,하나은행 하나 청년도약계좌,4.5,8,True,low,convenience,2025-02-08
SAT011793,C000382,deposit,DEP002,신한은행 쏠편한 정기예금,4.7,9,True,low,"interest_rate,stability,brand",2025-02-08
SAT011794,C001054,deposit,DEP004,우리은행 WON플러스 예금,4.3,8,True,low,"interest_rate,convenience",2025-02-08
SAT011795,C000715,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.4,8,True,low,"interest_rate,convenience",2025-02-08
SAT011796,C000064,deposit,DEP006,하나은행 3·6·9 정기예금,4.8,10,True,medium,"brand,interest_rate,stability",2025-02-08
SAT011797,C000767,deposit,DEP004,우리은행 WON플러스 예금,3.8,6,False,low,low_rate,2025-02-08
SAT011798,C001099,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,8,True,low,"convenience,stability,interest_rate",2025-02-08
SAT011799,C002777,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.0,7,True,low,"brand,convenience",2025-02-09
SAT011800,C000932,deposit,DEP001,KB국민은행 KB star 정기예금,3.6,6,False,low,"penalty,complex",2025-02-09
SAT011801,C001123,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.6,10,True,low,interest_rate,2025-02-09
SAT011802,C002608,deposit,DEP002,신한은행 쏠편한 정기예금,4.1,8,True,low,"stability,convenience",2025-02-10
SAT011803,C002881,deposit,SAV002,하나은행 하나 청년도약계좌,3.5,8,False,low,"penalty,complex",2025-02-10
SAT011804,C002878,deposit,DEP003,NH농협은행 NH올원 e예금,4.5,8,True,high,convenience,2025-02-10
SAT011805,C002650,deposit,DEP006,하나은행 3·6·9 정기예금,4.3,8,True,medium,"convenience,stability",2025-02-10
SAT011806,C002382,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.7,10,True,low,"brand,interest_rate",2025-02-10
SAT011807,C000128,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,9,True,low,"brand,convenience",2025-02-10
SAT011808,C000822,deposit,SAV003,신한은행 청년 처음 적금,4.5,10,True,low,"stability,interest_rate,brand",2025-02-10
SAT011809,C001925,deposit,SAV002,하나은행 하나 청년도약계좌,4.1,7,True,low,"convenience,brand,stability",2025-02-10
SAT011810,C000546,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.0,9,True,low,interest_rate,2025-02-11
SAT011811,C002829,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.7,7,False,low,"complex,penalty",2025-02-11
SAT011812,C001774,deposit,DEP001,KB국민은행 KB star 정기예금,3.9,7,False,low,low_rate,2025-02-11
SAT011813,C002229,deposit,SAV002,하나은행 하나 청년도약계좌,4.6,8,True,low,"convenience,stability,interest_rate",2025-02-11
SAT011814,C000102,deposit,SAV002,하나은행 하나 청년도약계좌,4.8,10,True,low,"brand,stability",2025-02-11
SAT011815,C001924,deposit,DEP002,신한은행 쏠편한 정기예금,4.0,7,True,low,"convenience,brand,interest_rate",2025-02-11
SAT011816,C001017,deposit,DEP004,우리은행 WON플러스 예금,5.0,10,True,low,convenience,2025-02-12
SAT011817,C002493,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.0,9,True,low,interest_rate,2025-02-12
SAT011818,C000943,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.3,9,True,low,"brand,convenience,stability",2025-02-12
SAT011819,C001412,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,7,True,low,"interest_rate,convenience,brand",2025-02-12
SAT011820,C001829,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.3,9,True,low,"interest_rate,convenience",2025-02-12
SAT011821,C000299,deposit,DEP006,하나은행 3·6·9 정기예금,4.0,9,True,medium,"brand,interest_rate,stability",2025-02-12
SAT011822,C001182,deposit,DEP001,KB국민은행 KB star 정기예금,4.4,7,True,low,"interest_rate,brand",2025-02-13
SAT011823,C002342,deposit,SAV003,신한은행 청년 처음 적금,4.7,9,True,low,interest_rate,2025-02-13
SAT011824,C002963,deposit,SAV005,NH농협은행 NH1934월복리적금,4.0,9,True,low,convenience,2025-02-13
SAT011825,C000391,deposit,SAV005,NH농협은행 NH1934월복리적금,5.0,10,True,low,"stability,brand",2025-02-14
SAT011826,C001454,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.2,9,True,low,brand,2025-02-14
SAT011827,C002950,deposit,SAV002,하나은행 하나 청년도약계좌,4.0,7,True,low,"brand,interest_rate",2025-02-14
SAT011828,C000846,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.8,7,False,low,penalty,2025-02-14
SAT011829,C000344,deposit,DEP002,신한은행 쏠편한 정기예금,4.2,7,True,low,interest_rate,2025-02-14
SAT011830,C001957,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,8,True,low,"convenience,stability,interest_rate",2025-02-14
SAT011831,C001586,deposit,DEP004,우리은행 WON플러스 예금,4.1,7,True,low,"convenience,stability,interest_rate",2025-02-15
SAT011832,C001639,deposit,DEP006,하나은행 3·6·9 정기예금,4.8,10,True,medium,"convenience,stability,brand",2025-02-15
SAT011833,C002453,deposit,DEP004,우리은행 WON플러스 예금,4.5,10,True,low,"convenience,interest_rate,stability",2025-02-15
SAT011834,C000831,deposit,DEP004,우리은행 WON플러스 예금,3.5,7,False,low,"low_rate,complex",2025-02-15
SAT011835,C001675,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.1,7,True,low,"interest_rate,brand",2025-02-15
SAT011836,C002947,deposit,SAV005,NH농협은행 NH1934월복리적금,3.6,8,False,low,penalty,2025-02-15
SAT011837,C000362,deposit,DEP002,신한은행 쏠편한 정기예금,5.0,10,True,low,interest_rate,2025-02-16
SAT011838,C002741,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,8,True,low,"convenience,interest_rate,stability",2025-02-16
SAT011839,C002806,deposit,DEP002,신한은행 쏠편한 정기예금,3.8,7,False,low,"penalty,complex",2025-02-16
SAT011840,C001078,deposit,DEP006,하나은행 3·6·9 정기예금,4.2,7,True,medium,brand,2025-02-16
SAT011841,C000791,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.4,9,True,low,stability,2025-02-16
SAT011842,C002506,deposit,SAV002,하나은행 하나 청년도약계좌,4.1,8,True,low,"stability,convenience",2025-02-16
SAT011843,C002280,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,7,True,low,"brand,interest_rate,stability",2025-02-17
SAT011844,C000112,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.3,9,True,low,brand,2025-02-17
SAT011845,C000506,deposit,DEP004,우리은행 WON플러스 예금,3.6,8,False,low,low_rate,2025-02-17
SAT011846,C000434,deposit,SAV005,NH농협은행 NH1934월복리적금,4.9,8,True,low,interest_rate,2025-02-17
SAT011847,C001827,deposit,DEP004,우리은행 WON플러스 예금,3.8,6,False,low,low_rate,2025-02-17
SAT011848,C002559,deposit,SAV003,신한은행 청년 처음 적금,3.9,6,False,low,"complex,low_rate",2025-02-18
SAT011849,C000644,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.7,10,True,low,"stability,convenience",2025-02-18
SAT011850,C002943,deposit,SAV004,KB국민은행 KB 내맘대로 적금,3.7,8,False,low,"penalty,complex",2025-02-18
SAT011851,C000108,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.0,8,True,low,stability,2025-02-19
SAT011852,C000589,deposit,DEP003,NH농협은행 NH올원 e예금,4.1,7,True,medium,"brand,interest_rate",2025-02-19
SAT011853,C001672,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.5,9,True,low,"brand,stability,interest_rate",2025-02-19
SAT011854,C002835,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.0,9,True,low,"brand,convenience,stability",2025-02-19
SAT011855,C002651,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.5,6,False,low,complex,2025-02-20
SAT011856,C000995,deposit,DEP001,KB국민은행 KB star 정기예금,3.8,8,False,low,"penalty,low_rate",2025-02-20
SAT011857,C002523,deposit,DEP002,신한은행 쏠편한 정기예금,3.3,7,False,low,"penalty,low_rate",2025-02-20
SAT011858,C000870,deposit,DEP006,하나은행 3·6·9 정기예금,3.1,6,False,medium,"complex,penalty",2025-02-21
SAT011859,C002445,deposit,DEP006,하나은행 3·6·9 정기예금,4.3,8,True,high,"stability,convenience,brand",2025-02-21
SAT011860,C001667,deposit,SAV003,신한은행 청년 처음 적금,4.1,8,True,low,"stability,interest_rate,convenience",2025-02-21
SAT011861,C002319,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.1,7,True,low,stability,2025-02-21
SAT011862,C000691,deposit,SAV001,KB국민은행 KB 청년희망적금,4.4,8,True,low,"stability,convenience",2025-02-21
SAT011863,C001277,deposit,DEP003,NH농협은행 NH올원 e예금,5.0,10,True,high,"brand,interest_rate",2025-02-21
SAT011864,C002081,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.3,7,True,low,"interest_rate,brand",2025-02-23
SAT011865,C001250,deposit,DEP001,KB국민은행 KB star 정기예금,3.6,7,False,low,"low_rate,penalty",2025-02-23
SAT011866,C001598,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.7,8,False,low,penalty,2025-02-23
SAT011867,C000173,deposit,SAV005,NH농협은행 NH1934월복리적금,4.6,9,True,low,"interest_rate,stability,brand",2025-02-23
SAT011868,C002366,deposit,DEP004,우리은행 WON플러스 예금,3.7,7,False,low,penalty,2025-02-24
SAT011869,C002219,deposit,DEP004,우리은행 WON플러스 예금,3.4,7,False,low,complex,2025-02-24
SAT011870,C001977,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.3,9,True,low,"brand,convenience,interest_rate",2025-02-25
SAT011871,C002349,deposit,SAV001,KB국민은행 KB 청년희망적금,4.6,8,True,low,"interest_rate,brand",2025-02-25
SAT011872,C002954,deposit,DEP002,신한은행 쏠편한 정기예금,3.5,6,False,low,"low_rate,penalty",2025-02-25
SAT011873,C002812,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.0,8,True,low,brand,2025-02-25
SAT011874,C001167,deposit,DEP003,NH농협은행 NH올원 e예금,5.0,10,True,low,stability,2025-02-26
SAT011875,C000375,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.7,10,True,low,"brand,stability",2025-02-26
SAT011876,C001828,deposit,SAV002,하나은행 하나 청년도약계좌,5.0,10,True,low,"interest_rate,brand,stability",2025-02-26
SAT011877,C001355,deposit,DEP003,NH농협은행 NH올원 e예금,4.4,9,True,medium,"brand,convenience,stability",2025-02-26
SAT011878,C002409,deposit,DEP001,KB국민은행 KB star 정기예금,4.2,8,True,low,"stability,brand",2025-02-26
SAT011879,C002344,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.3,7,True,low,convenience,2025-02-26
SAT011880,C000236,deposit,DEP003,NH농협은행 NH올원 e예금,4.8,10,True,medium,"convenience,interest_rate",2025-02-27
SAT011881,C002475,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.7,8,True,low,stability,2025-02-27
SAT011882,C000635,deposit,SAV002,하나은행 하나 청년도약계좌,4.4,7,True,low,stability,2025-02-27
SAT011883,C000356,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.0,9,True,low,stability,2025-02-27
SAT011884,C001754,deposit,DEP006,하나은행 3·6·9 정기예금,3.5,6,False,medium,"low_rate,penalty",2025-02-27
SAT011885,C001185,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.3,7,True,low,interest_rate,2025-02-28
SAT011886,C001317,deposit,DEP006,하나은행 3·6·9 정기예금,4.5,10,True,medium,"interest_rate,stability,convenience",2025-02-28
SAT011887,C002573,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,6,False,low,complex,2025-02-28
SAT011888,C000333,deposit,SAV001,KB국민은행 KB 청년희망적금,4.8,9,True,low,"interest_rate,stability",2025-02-28
SAT011889,C001063,deposit,DEP001,KB국민은행 KB star 정기예금,4.9,10,True,low,brand,2025-02-28
SAT011890,C000646,deposit,SAV001,KB국민은행 KB 청년희망적금,4.4,9,True,low,brand,2025-02-28
SAT011891,C002239,deposit,SAV003,신한은행 청년 처음 적금,4.7,8,True,low,"interest_rate,convenience",2025-03-01
SAT011892,C001308,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.6,10,True,low,interest_rate,2025-03-01
SAT011893,C001010,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,6,False,low,"penalty,low_rate",2025-03-01
SAT011894,C001353,deposit,SAV001,KB국민은행 KB 청년희망적금,3.9,7,False,low,penalty,2025-03-01
SAT011895,C002974,deposit,DEP001,KB국민은행 KB star 정기예금,3.9,6,False,low,"low_rate,penalty",2025-03-02
SAT011896,C002970,deposit,DEP006,하나은행 3·6·9 정기예금,3.8,7,False,medium,low_rate,2025-03-02
SAT011897,C000642,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.5,6,False,low,"complex,penalty",2025-03-03
SAT011898,C000273,deposit,SAV003,신한은행 청년 처음 적금,4.4,7,True,low,"brand,stability,convenience",2025-03-03
SAT011899,C000201,deposit,DEP006,하나은행 3·6·9 정기예금,4.3,8,True,medium,"convenience,stability",2025-03-03
SAT011900,C001341,deposit,DEP006,하나은행 3·6·9 정기예금,5.0,10,True,high,"brand,interest_rate",2025-03-03
SAT011901,C002378,deposit,SAV002,하나은행 하나 청년도약계좌,4.4,7,True,low,"interest_rate,convenience,brand",2025-03-03
SAT011902,C001365,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.8,7,False,low,low_rate,2025-03-03
SAT011903,C000514,deposit,SAV002,하나은행 하나 청년도약계좌,4.2,7,True,low,"interest_rate,brand,convenience",2025-03-04
SAT011904,C000052,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.0,8,True,low,interest_rate,2025-03-04
SAT011905,C000481,deposit,SAV002,하나은행 하나 청년도약계좌,4.8,10,True,low,"stability,interest_rate",2025-03-04
SAT011906,C001276,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,7,True,low,"convenience,interest_rate,brand",2025-03-04
SAT011907,C001324,deposit,DEP003,NH농협은행 NH올원 e예금,4.6,8,True,medium,convenience,2025-03-04
SAT011908,C001960,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,8,False,low,"complex,penalty",2025-03-05
SAT011909,C000847,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.9,8,False,low,"low_rate,complex",2025-03-05
SAT011910,C002313,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.1,7,True,low,"convenience,interest_rate,stability",2025-03-05
SAT011911,C001063,deposit,SAV005,NH농협은행 NH1934월복리적금,3.8,8,False,low,complex,2025-03-05
SAT011912,C001137,deposit,CHK003,우리은행 우리 SUPER주거래 통장,4.1,8,True,low,brand,2025-03-06
SAT011913,C000447,deposit,SAV001,KB국민은행 KB 청년희망적금,4.8,9,True,low,"brand,convenience",2025-03-06
SAT011914,C002002,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.1,9,True,low,"brand,stability,convenience",2025-03-06
SAT011915,C000612,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.7,8,False,low,complex,2025-03-06
SAT011916,C000516,deposit,DEP004,우리은행 WON플러스 예금,4.4,7,True,low,"stability,brand",2025-03-06
SAT011917,C001665,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,7,True,low,"brand,stability,convenience",2025-03-07
SAT011918,C000399,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.7,10,True,low,"convenience,brand",2025-03-07
SAT011919,C002280,deposit,SAV002,하나은행 하나 청년도약계좌,4.9,9,True,low,brand,2025-03-07
SAT011920,C002137,deposit,DEP004,우리은행 WON플러스 예금,4.2,8,True,low,"stability,brand,interest_rate",2025-03-08
SAT011921,C000808,deposit,SAV002,하나은행 하나 청년도약계좌,4.4,9,True,low,stability,2025-03-08
SAT011922,C002391,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.2,8,True,low,brand,2025-03-08
SAT011923,C000183,deposit,DEP006,하나은행 3·6·9 정기예금,4.6,9,True,medium,"interest_rate,convenience",2025-03-09
SAT011924,C002574,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.1,6,False,low,penalty,2025-03-09
SAT011925,C000768,deposit,DEP002,신한은행 쏠편한 정기예금,4.4,9,True,low,"interest_rate,stability",2025-03-09
SAT011926,C001877,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.2,8,True,low,"interest_rate,brand",2025-03-10
SAT011927,C002417,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,9,True,low,brand,2025-03-10
SAT011928,C001848,deposit,SAV005,NH농협은행 NH1934월복리적금,4.0,9,True,low,"convenience,brand,stability",2025-03-10
SAT011929,C002525,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.2,5,False,low,"complex,penalty",2025-03-10
SAT011930,C002435,deposit,DEP001,KB국민은행 KB star 정기예금,4.0,8,True,low,"interest_rate,stability",2025-03-10
SAT011931,C000715,deposit,SAV001,KB국민은행 KB 청년희망적금,4.1,9,True,low,"brand,interest_rate,convenience",2025-03-10
SAT011932,C001120,deposit,DEP002,신한은행 쏠편한 정기예금,5.0,9,True,low,"brand,interest_rate",2025-03-11
SAT011933,C002153,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.1,9,True,low,"stability,brand",2025-03-11
SAT011934,C002269,deposit,SAV005,NH농협은행 NH1934월복리적금,4.7,8,True,low,"interest_rate,convenience,stability",2025-03-11
SAT011935,C002460,deposit,SAV002,하나은행 하나 청년도약계좌,4.8,10,True,low,"brand,stability,interest_rate",2025-03-11
SAT011936,C000707,deposit,SAV005,NH농협은행 NH1934월복리적금,4.4,8,True,low,"stability,brand",2025-03-11
SAT011937,C002603,deposit,DEP001,KB국민은행 KB star 정기예금,4.0,9,True,low,"interest_rate,stability,brand",2025-03-12
SAT011938,C000843,deposit,DEP004,우리은행 WON플러스 예금,4.0,8,True,low,stability,2025-03-12
SAT011939,C001789,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.1,9,True,low,"brand,interest_rate,convenience",2025-03-12
SAT011940,C001178,deposit,DEP004,우리은행 WON플러스 예금,4.1,9,True,low,"interest_rate,stability,convenience",2025-03-12
SAT011941,C000744,deposit,DEP003,NH농협은행 NH올원 e예금,4.2,9,True,medium,"stability,convenience",2025-03-12
SAT011942,C002403,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.1,9,True,low,"interest_rate,stability",2025-03-12
SAT011943,C001447,deposit,SAV002,하나은행 하나 청년도약계좌,4.0,9,True,low,"brand,interest_rate,stability",2025-03-12
SAT011944,C000699,deposit,CHK002,KB국민은행 KB Star 입출금통장,3.5,6,False,low,"penalty,low_rate",2025-03-13
SAT011945,C002585,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.6,6,False,low,"low_rate,penalty",2025-03-13
SAT011946,C000562,deposit,CHK001,신한은행 쏠편한 입출금 통장,4.9,8,True,low,"interest_rate,brand,stability",2025-03-13
SAT011947,C001875,deposit,DEP004,우리은행 WON플러스 예금,3.6,8,False,low,complex,2025-03-13
SAT011948,C002925,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.4,8,True,low,stability,2025-03-13
SAT011949,C000706,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.0,9,True,low,"interest_rate,stability,convenience",2025-03-13
SAT011950,C001223,deposit,CHK002,KB국민은행 KB Star 입출금통장,4.9,9,True,low,"brand,stability",2025-03-14
SAT011951,C000488,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.7,10,True,low,"stability,brand,interest_rate",2025-03-14
SAT011952,C002687,deposit,CHK003,우리은행 우리 SUPER주거래 통장,3.8,8,False,low,low_rate,2025-03-14
SAT011953,C001344,deposit,SAV001,KB국민은행 KB 청년희망적금,3.9,7,False,low,penalty,2025-03-14
SAT011954,C000775,deposit,DEP001,KB국민은행 KB star 정기예금,3.8,7,False,low,"low_rate,complex",2025-03-15
SAT011955,C000738,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.3,8,True,low,brand,2025-03-15
SAT011956,C000826,deposit,CHK001,신한은행 쏠편한 입출금 통장,3.8,6,False,low,complex,2025-03-15
SAT011957,C000325,deposit,DEP005,IBK기업은행 i-ONE 정기예금,4.4,9,True,low,"interest_rate,brand",2025-03-15
SAT011958,C000928,deposit,SAV004,KB국민은행 KB 내맘대로 적금,4.8,8,True,low,convenience,2025-03-15
SAT011959,C002545,deposit,DEP005,IBK기업은행 i-ONE 정기예금,3.9,7,False,low,"penalty,low_rate",2025-03-16
SAT011960,C000651,deposit,SAV001,KB국민은행 KB 청년희망적금,4.6,9,True,low,"brand,stability",2025-03-16
SAT011961,C001814,deposit,DEP006,하나은행 3·6·9 정기예금,3.4,6,False,medium,low_rate,2025-03-16
SAT011962,C002977,deposit,DEP004,우리은행 WON플러스 예금,3.7,7,False,low,"penalty,complex",2025-03-16
